HM Amla,1.875,0,1
HM Jayawardene,7.07,16.8,4
HM Nicholls,1,0,1
HM Rajapaksha,6.46,20.25,1
HMCM Bandara,7.606,14.42,9
HMD Imesha,0,0,1
HMRKB Herath,5.97375,15.95,8
HN Illangaratne,7.14,10.5,1
HN Pujari,0,0,1
HN Shah,7.28,42,9
HN Ya France,2.4,5.4,8
HP Agarwal,0,0,2
HP Kingston,11.5,12,9
HP Patel,6.73,28.9,5
HP Patrizi,0,0,1
HR Barad,0,0,2
HR Hosein,0,0,2
HR Rathod,7.82,82,7
HRMC Gunasekera,0,0,8
HS Almuzahim,3.375,0,1
HS Baidwan,7.234,20.56,2
HS Jayasena,12,0,9
HS Joshi,2.75,3,2
HS Sharath,6.36,25.75,7
HSK Perera,7.66,0,1
HSM Zoysa,0,0,2
HT Waters,8.32,28.3,2
HUK de Silva,0,0,1
HUK Madushanka,9.032,17.56,2
Humayun Farhat,0,0,8
Hussain Talat,8.6625,25.5,9
HV Patel,7.295,23.71666667,7
HV Shitoot,7,21,1
HW Geldenhuys,7,29.175,2
HW le Roux,8,24,7
HW Podmore,9.2,20,2
HWR Cartwright,7.803333333,5.166666667,9
HZ Finch,0,0,2
I Buddika,0,0,8
I Chikunya,0,0,4
I Karthik Raman,11.5,0,0
I Khaleel,0,0,2
I Khan,4.038333333,12.89166667,1
I Liyanage,0,0,1
I Malhotra,5.58,9,1
I Manack,5.25,60,5
I Massalage,0,0,0
I Nackerdien,0,0,1
I Opperman,7.61,31.5,8
I Prashan,8.16,36,1
I Saxena,5.891666667,11.81666667,8
I Sharma,8.371111111,32.33333333,1
I Thawithemwira,0,0,7
I Udana,8.59625,18.55,8
I Wardlaw,7.293333333,22.5,3
IA Cockbain,0,0,1
IA Karim,0,0,1
IA Moran,13.775,9.75,2
IA Nicolson,10.21333333,12.7,7
IA Robertson,1.3,5,0
IA Sindhi,0,0,8
IAA Thomas,8.745,24.25,0
IARL Illeperuma,6.11,6,1
Ibrar Hussain,0,0,5
IC Bergh,7,0,1
IC Hlengani,7.344,24.4,2
IC Pandey,7.285,21.3,1
ID Blackwell,7.4475,32.425,1
ID Fisher,7.09,22.3,1
ID Hunter,8.9,30,1
ID Saxelby,8.02,19.4,9
ID Singh,2.833333333,2,7
IDK Salisbury,5.46,12.8,5
IE O'Brien,9.106666667,10.83333333,4
Iftekhar Nayem,11,0,0
Iftikhar Ahmed,3.796666667,17.76666667,1
Iftikhar Anjum,7.3,21.12,1
IG Butler,9.168333333,15.38333333,9
IH Chaudhary,6.545,14.25,8
IH Romaine,6.17,17,1
IJ Harvey,7.133333333,11.06666667,1
IJ Westwood,4.333333333,0,4
Ijaz Ahmed,0,0,2
IJL Trott,3.4,2.4,1
IK Byron,6.15,10,7
IK Pathan,7.62375,21.4125,1
Ikhlaq Butt,0,0,8
Ikramullah Khan,9.25,12,9
Imad Wasim,6.2775,23.7375,6
Imam-ul-Haq,0,0,3
Imran Ali,5.77,21.21818182,8
Imran Arif,9.185,33,4
Imran Awan,7.315,19.5,1
Imran Butt,0,0,1
Imran Chandio,7.955,83.5,1
Imran Farhat,4.655714286,15.71428571,5
Imran Hossain,0,0,5
Imran Khalid,6.462857143,24.05714286,1
Imran Khan,6.88375,15.34375,1
Imran Khan Rind,8.83,36,4
Imran Nazir,3.178333333,2.583333333,4
Imran Tahir,6.574444444,18.86666667,1
Imranullah Aslam,8.582,23.72,7
Imrul Kayes,0.825,0,1
Imtiaz Ahmed,8.565,23.75,0
Imtiaz Ali,9.56,5.8,1
Imtiaz Hossain,0,0,5
Inam Khan,7.975,24,7
Inamullah,7.75,0,1
IO Jackson,8.25,16,8
Iqbal Abdulla,7.188888889,19.45555556,5
Iqbal Akram,0,0,8
IR Bell,0,0,8
IR Jaggi,0.8525,4.5625,1
Irfan Ahmed,7.345,26.5,6
Irfan Fazil,0,0,1
Irfan Ismail,12.42,42,4
Irfan Khan,6.976,17.3,2
Irfan Sukkur,0,0,9
Irfan Talib,6.35,12,8
Irfanuddin,7.91,34,0
Irfanullah,6.68,16.5,1
Irfanullah Shah,10,0,1
Irshad Khan,7.09,11,8
IS Billcliff,0,0,5
IS Sodhi,7.2975,14.025,2
Ishan Kishan,0,0,2
Ishtiyaq Rasool,0,0,1
Ismail Khan,0,0,1
Israrullah,2.583333333,0,1
ISS Samarasooriya,2.22,6,1
Izatullah Dawlatzai,6.75,13.6,1
J Allenby,7.857777778,28.47777778,8
J Anand,8.1775,0,1
J Anderson,6.5,0,9
J Arunkumar,0,0,1
J Austin-Smellie,0,0,8
J Baard,0,0,1
J Behera,5.686666667,11.9,4
J Blackwood,0,0,4
J Booysen,0,0,8
J Botha,6.654444444,27.6,8
J Cassiem,0,0,1
J Charles,1.875,1.5,1
J Chinyengetere,0,0,5
J Clark,6.826,11.22,5
J Coetzee,6.503333333,16.56666667,1
J Davidson,6.265,13.05,1
J Dawood,7,0,1
J du Plessis,0,0,4
J du Toit,3.276,2.6,8
J Edness,0,0,1
J Edwards,0,0,7
J Eugene,6.25,24,1
J Gamble,0,0,0
J Gilbert,8.955,27,1
J Goodwin,0,0,8
J Gumbie,0,0,9
J Harrison,11.75,12,5
J Ives,0,0,8
J Kila,7,28,8
J Kousik,7.43,16,1
J Larsen,16,0,2
J le Roux,0,0,2
J Leach,8.55,14.425,1
J Lewis,8.708333333,21.73333333,2
J Little,6.25,0,1
J Liyanage,4.42,6.5,2
J Lone,5.8,15,1
J Louw,7.336666667,21.66666667,2
J Marumisa,0,0,8
J Mehta,6.886666667,22.3,2
J Mubarak,8.1,17.41111111,8
J Mulder,6.25,24,1
J Needham,6.72,18.75,1
J Nyumbu,6.96,26.03333333,7
J Ormond,8.33,36,7
J Overton,9.035,18.7,2
J Praveen Kumar,7.84,39,1
J Sebanja,8.37,11.66666667,2
J Shaw,11.1,0,8
J Smit,0,0,2
J Smits,0,0,5
J Suchith,8.61,16.4,1
J Syed Mohammad,7.71,18.975,1
J Symes,6.64375,11.55,8
J Theron,7.18625,20.525,1
J Tom,6.33,18,9
J van Dyk,6.08,9,8
J van Wyk,0,0,5
J Wadhawan,0,0,1
J West,12.33,18,1
J Yadav,5.5775,29.2,1
JA Beukes,0,0,5
JA Brooks,8.185,14.1,1
JA Burns,0,0,0
JA Campbell,10,18,1
JA Clarkson,8.45,22,1
JA DeSilva,7.62,24,4
JA Duffy,9.844,13.28,3
JA Foo,0,0,2
JA Haberfield,8.925,30,8
JA Johnson,0,0,1
JA Kolsawala,0,0,9
JA Leaning,7.5,0,1
JA Morkel,8.182222222,21.45555556,9
JA Odedra,6.51,27.16666667,9
JA Raval,0,0,1
JA Richardson,11,0,0
JA Rudolph,5.686666667,12.33333333,5
JA Saddler,10.5,0,1
JA Simpson,0,0,8
JA Warrican,9.11,27,1
JAF Yovich,7.9,12.9,2
Jafar Jamal,0,0,1
JAH Marshall,1.24,6,8
Jahandad Khan,2.66,7.2,8
Jahangir Mirza,2.54,8.625,1
Jahangir Shah,11.83,36,0
Jahanzeb Khan,6.33,0,0
Jahurul Islam,0,0,0
Jai P Yadav,7.23,35.46666667,1
Jalaj S Saxena,6.8725,29.1,5
Jalat Khan,7.447142857,21.27142857,0
JAM Haynes,0,0,1
Jamal Anwar,0,0,2
Jamaluddin,0,0,1
Jamshed Ahmed,8.66,18,1
Jamshed Baig,0,0,5
Jannisar Khan,9.38,19.7,0
JAR Blain,5.31,24,0
JAR Harris,9.16,17.9375,7
JAR Sylvester,9.28,42,2
Jasdeep Singh,8.1,20,5
Jashimuddin,0,0,1
Jaskaran Singh,8.21,16.825,7
Jaskaranveer Singh,0,0,5
Jatin S Saxena,7.7025,11.75,2
Jatinder Singh,2.333333333,0,5
Javed Ahmadi,1.666666667,0,5
Javed Ahmed,2.125,0,1
Javed Bhutto,0,0,2
Javed Khan,5.53,11.2,2
Javed Mansoor,0,0,5
Javedullah,0,0,5
Jaweed Ali,0,0,2
JB Belizar,9.5,0,1
JB Chhaya,6,6,0
JB Hockley,3.31,14.5,1
JB Karia,6.3975,22.7,8
JB Reva,8.6075,16.3,5
JB Wessels,9.415,6.375,5
JC Archer,9.26,18,8
JC Bhumij,9.75,0,2
JC Buttler,0,0,7
JC Fourie,4.976,8.76,1
JC Guillen,0,0,1
JC Hildreth,0,0,7
JC Kent,7.313333333,19.3,1
JC Mickleburgh,0,0,7
JC Silk,0,0,8
JC Smit,8.625,27,1
JC Tredwell,7.142222222,27.45555556,1
JC Wainman,9.8,30,5
JCP Newby,0,0,1
JD Campbell,0,0,7
JD Desai,7.276666667,3,5
JD Hickey,0,0,1
JD Middlebrook,7.7425,30.525,0
JD Nel,5.05,19.35,9
JD Phogat,8,0,0
JD Ryder,6.281111111,20.83333333,1
JD Schoonheim,0,0,1
JD Shantry,7.95,23.67142857,8
JD Smith,0,0,1
JD Sole,0,0,1
JD Unadkat,7.82,16.07142857,1
JD Vandiar,0,0,1
JDC Taylor,8.553333333,4,8
JDF Vandersay,7.123333333,27.76666667,1
JDM de Silva,10.33,18,5
JDP Oram,8.195714286,19.32857143,7
JDS Neesham,9.22,15.84285714,9
JE Anyon,7.072,10.2,2
JE Burke,5.97,10.76666667,8
JE Pitcher,8.43,19.2,1
JE Poysden,8.02,18.66666667,5
JE Root,8.5,18.5,1
JE Taylor,7.8725,19.45,5
JEA Moniz,0,0,5
JEC Franklin,7.391111111,18.86666667,1
JER Gallian,0,0,1
JF Brown,8.28,12.85,8
JF le Clus,0,0,8
JF Mooney,5.89,13.86,9
JF Smith,8.79,21.4,2
JG Bista,7.33,0,5
JG Cameron,7.003333333,7.433333333,0
JG Dill,7.2,23,0
JG Jones,8,0,1
JG Myburgh,7.1975,16.4125,1
JG Thompson,4,3,1
JG Walker,8.25,0,4
JGA Janoda,8.85,39.525,2
JGE Benning,5.123333333,7.4,5
JH Davey,7.046666667,12.38333333,2
JH Kallis,7.63,27.72222222,8
JH Merchant,4.66,18,2
JH Patel,6.693333333,6.666666667,5
JH Stander,12.485,13.625,0
JH Steenkamp,6.23,18.75,8
JHK Adams,0,0,3
Jiwanjot Singh,0,0,1
JJ Athanaze,6.483333333,30.28333333,9
JJ Atkinson,0,0,7
JJ Bazley,16,0,8
JJ Boult,9.3725,16.175,9
JJ Bumrah,7.6225,21,1
JJ Celestine,0,0,8
JJ Cobb,7.4275,23.175,5
JJ Dawood,0,0,7
JJ Heunis,0,0,0
JJ Jordaan,6.453333333,13.66666667,5
JJ Khan,7.796666667,16.66666667,1
JJ Kilani,0,0,1
JJ Krejza,7.886666667,16.78333333,2
JJ Martin,0,0,1
JJ Peirson,0,0,5
JJ Pienaar,7.906,29.8,3
JJ Roy,3.4375,1.5,9
JJ Sayers,0,0,0
JJ Smit,7.7425,26.95,6
JJ Tucker,5.656666667,28.33333333,9
JJ van der Wath,7.664285714,21.77142857,5
JJ van Heerden,11.165,0,1
JJ Weatherley,9,0,9
JJ Williams,7.6,0,2
JJB Dean,0,0,0
JJC Lawson,4,24,4
JK Brathwaite,0,0,1
JK Fuller,8.751666667,13.6,2
JK Kamande,5.53,21,7
JK Lalor,8.362,20.6,0
JK Manuel,0,0,0
JK Maunders,0,0,8
JK Mukhiya,6.48,9.866666667,0
JK Reed,9.04,11.45,4
JK Silva,0,0,1
JK Soutter,6.653333333,12,0
JKH Naik,7.4775,26.4125,1
JL Carter,2.815,6.7,1
JL Clare,7.401666667,30.11666667,0
JL Denly,3.2,1.333333333,9
JL du Plooy,8.94,5,1
JL Finnie,4.55,6.75,9
JL Jaggesar,8.28,42,2
JL Langer,0,0,1
JL Marais,0,0,8
JL Ontong,9.042222222,14.77777778,2
JL Pattinson,8.38,12.61666667,0
JL Sadler,7.833333333,0,1
JM Anderson,9.57,20.06,5
JM Anthony,0,0,5
JM Bairstow,0,0,5
JM Bird,7.642,28.3,0
JM Bredenkamp,1,0,1
JM Brown,0,0,8
JM Clarke,0,0,0
JM Davison,5.6,27,2
JM Herrick,8.16,0,1
JM Holland,7.625,42.83333333,1
JM How,4.022857143,7.714285714,1
JM Kemp,6.6275,26.55,4
JM McMillan,8.264285714,15.41428571,5
JM Mennie,8.905,12.7,8
JM Muirhead,8.925,12.25,7
JM Sharma,0,0,1
JM Simmonds,0,0,1
JM Vince,3.214285714,10.28571429,1
JMC Jayabandara,0,0,2
JMR Taylor,8.04,15.56,7
JMUB Jayasena,11.16,9,1
JN Batty,0,0,0
JN Diseko,7.185,27.26666667,7
JN Frylinck,8.2425,12.875,1
JN Gillespie,10.16,36,1
JN Hamilton,0,0,5
JN Malan,0,0,5
JN Mohammed,4.207142857,5.1,1
JN Patel,8.83,18,2
JN Shah,1.785714286,1.714285714,1
JN Snape,7.75,24,5
JNK Shannon,0,0.5,5
JNT Vare,0,0,1
JO Dawes,14,12,1
JO Hinds,6.25,0,5
JO Holder,7.51,26.45,0
JO Ngoche,6.9625,25.625,8
JO Troughton,0.6,0,7
JOA Gordon,9.676666667,10.66666667,5
Jobaydur Rahman,0,0,8
Joginder Sharma,6.948333333,21.31666667,1
Joginder Singh,6.46,38,1
JP Behrendorff,7.97,15.64,3
JP Bothma,7.845,11.25,1
JP Bray,0,0,0
JP Coetzee,0,0,1
JP de Villiers,8.065,26.25,4
JP Duminy,7.853333333,23.06666667,1
JP Faulkner,7.7575,20.925,1
JP Kok,0,0,8
JP Kotze,0,0,9
JP Kreusch,5.753333333,16.91666667,0
JP le Roux,0,0,2
JP Maher,0,0,2
JP Oakes,0,0,7
JP Webb,0,0,8
JPH Triegaardt,0,0,9
JPM Abeyratne,0,0,2
JPR Lamsam,4.5675,5.5,8
JPR Scantlebury-Searles,8.255714286,19.01428571,0
JR Barry,0,0,1
JR Dean,0,0,1
JR Doran,0,0,8
JR Hansen,0,0,0
JR Hazlewood,8.031428571,23.78571429,7
JR Hopes,7.578888889,26.96666667,3
JR Jumat,9.936666667,21,9
JRC Campbell,0,0,5
JRG Namal,17,0,8
JRMWS Bandara,7.03,17.3,0
JS Floros,6.068333333,7.583333333,1
JS Foster,0,0,8
JS Gatting,1.2,1.428571429,8
JS Lakshan,6.35,10,8
JS Lehmann,0,0,1
JS Liburd,0,0,2
JS Louis,8.33,18,5
JS Paris,8.465,25.85,9
JS Patel,7.022222222,21.16666667,1
JS Perera,6.19,25.1,0
JS Sykes,6.375,12,1
JS Wadhwan,0,0,1
JT Ball,9.365,11.56666667,5
JT Billa,8.04,5.25,1
JT Makla,7.68,22.75,5
JT Semper,7.5,36,0
JT Smuts,5.06375,15.375,5
JTA Burnham,0,0,8
Jubair Ahmed,0,0,1
Jubair Hossain,10,6,5
Junaid Ilyas,8.3,20,1
Junaid Iqbal,0,0,2
Junaid Khan,6.61625,21.425,1
Junaid Malik,0,0,1
Junaid Nadir,10.1775,6.375,1
Junaid Siddique,0,0,1
Junaid Siddiqui,7.133333333,15.83333333,5
Junaid Zia,8.158571429,14.38571429,8
Jurie Snyman,2.25,0,1
JW Dernbach,8.123333333,19.84444444,8
JW Hastings,7.455555556,17.26666667,8
JW Jenner,13,0,7
JW Rogers,0,0,0
JW Wells,3.451666667,0,2
JWA Taylor,2.015,3.875,1
JWM Dalrymple,8.0725,21.8,1
K Ajay Singh,7,21,1
K Apea-Adu,4.875,18,7
K Ashwin Hebbar,7.905,6.25,7
K Bharath Shankar,0,0,2
K Buckthorp,9.72,22,8
K Carver,8,6,5
K Chetty,7.18,13.5,4
K Christoffels,7.5,12,1
K Cornelius,12.5,0,1
K Das,6.83,108,8
K de Thissera,0,0,2
K Delport,0,0,2
K Deobrat,0,0,1
K Diwan,5.783333333,19.63333333,2
K Ganesh,6.37,25.5,0
K Goel,8.24,7.8,1
K Gowtham,7.826666667,32.43333333,5
K Harish,7.9,15,5
K Heyns,6.9,30,1
K Huni,0,0,1
K Jethi,0,0,1
K Kamyuka,8.66,0,0
K Kantasingh,7.24,36.66666667,1
K Karan Shinde,0,0,7
K Kaul,0,0,2
K Kulasekara,0,0,5
K Kulinga,10,0,1
K Lesporis,0,0,0
K Lewis,0,0,1
K Magage,7.85,21,1
K Marshall,11.6625,13,5
K Mogotsi,0,0,4
K Mohale,10.63333333,12.8,7
K Munyede,7.33,0,5
K Nipper,6.611428571,19.91428571,7
K Noema-Barnett,8.9425,32.9125,2
K Pala,0,0,1
K Panchal,7.13,20.4,0
K Pedi,0,0,1
K Perera,0,0,0
K Rabada,7.433333333,17.36666667,1
K Ramsaran,7.84,7,8
K Rapulana,2.6,4.2,5
K Rawat,6.66,36,0
K Santokie,6.71,14.05714286,2
K Schreuder,0,0,2
K Sumanth,0,0,2
K Upadhyay,7.815,12.11666667,7
K Vasudevadas,0,0,1
K Verreynne,0,0,1
K Vivek Krishna,6.37,9.6,9
K Weeraratne,8.185,21.38333333,0
K Yadav,5.38,12,2
K Zondo,5.74,17.03333333,2
KA Cele,0,0,2
KA Edwards,0,0,3
KA Hope,0,0,1
KA James,0,0,1
KA Kumara,0,0,1
KA Maharaj,6.635714286,29.44285714,1
KA Pollard,8.213333333,18.96666667,1
KA Stoute,11.75,12,1
KA Vaz,0,0,2
Kabir Ali,8.746,22.5,1
Kadeer Ali,4.333333333,4,1
KADM Fernando,7.8,30,5
KAJ Roach,7.94,21.65714286,5
KAKW Perera,5.5,0,5
Kaleem Ahmed,0,0,0
KAM Corbin,0,0,8
Kamran Akmal,0,0,0
Kamran Ghulam,6.18,14.63333333,0
Kamran Hussain,7.194,36.69,5
Kamran Khan,10.62666667,10.53333333,8
Kamran Mahmood,8.16,11.3,1
Kamran Naeem,0,0,5
Kamran Sajid,4.58,8.3,7
Kamran Shazad,7.295,23.5,9
Kamran Younis,5.7825,18.75,2
Kamrul Islam Rabbi,10.01,10.66666667,1
Karan KC,9.78,28.5,1
Karanveer Singh,9.65,48.4,7
Karim Sadiq,6.892857143,17.68571429,1
KAS Jayasinghe,0,0,2
Kashif Bhatti,7.431666667,24.35,1
Kashif Daud,7.41,21.9,1
Kashif Hayat,0,0,1
Kashif Mansha,0,0,4
Kashif Naved,6.391428571,14.07142857,1
Kashif Raza,4.66,18,1
Kashif Siddiq,6.943333333,30.66666667,1
KASN Rajaguru,7.795,8.5,1
Kaushal Singh,7.35,31.06666667,7
Kazi Kamrul Islam,7.28,7,5
KB Arun Karthik,2.75,3,0
KB Burger,9,20,2
KB Ghadvi,0,0,9
KB Pawan,0,0,5
KC Avinash,0,0,1
KC Cariappa,11.045,15.6,5
KC D'Costa,6.42,21,1
KC David,14.5,0,1
KC Hodsoll,8,0,1
KC Joseph,0,0,2
KC Prasad,0,0,1
KC Ranasinghe,0,0,1
KC Raval,3.84,7.6,1
KC Sangakkara,0,0,9
KD Almeida,0,0,1
KD Aphale,9.25,24,7
KD Bennett,0,0,0
KD Dornick,8.57,0,1
KD Gunawardene,3,0,1
KD Hodnett,7.55,54,8
KD Irving,0,0,1
KD Karthik,0.555555556,1.333333333,5
KD Martin,13,0,5
KD Mills,8.047142857,20.01428571,2
KD Nande,19,0,4
KD Petersen,4.95,0,1
KD Shah,1.482,2.74,0
KD Williams,0,0,0
KDK Vithanage,2.665714286,2.571428571,2
KDV Vimukthi,5.67,12.5,8
KE Bashir,7.44,13.5,1
Keshav Kumar,5.4725,31.4,0
Kevin Tucker,5.75,24,2
KF Bazil,5.25,0,3
KG Alvitigala,5.15,14.66666667,1
KG Chawda,0,0,8
KG Darlington,7.5,36,4
KG Tulloch,2.5,12,2
KGCP Priyadharshana,0,0,8
KGN Randika,4.443333333,20,9
KGNS Karunaratne,9.5,0,5
KH Devdhar,0,0,0
KH Mentore,0,0,8
KH Pandya,6.685,21.775,0
Khadim Hussain,0,0,3
Khaled Mashud,0,0,1
Khalid Kail,15,0,5
Khalid Latif,1.055555556,0,2
Khalid Usman,6.91375,26.8875,0
Khalil Ahmed,9.46,22.75,5
Khaqan Arsal,2.22,6,2
Khawar Ali,7.26,30,1
KHD Barker,7.295,15.925,5
KHRK Fernando,7.997142857,20.72857143,1
Khurram Chohan,6.965,34.9,5
Khurram Khan,6.903333333,44.2,1
Khurram Manzoor,1,2,8
Khurram Shehzad,3.067,9.21,1
Khushdil Shah,4.333333333,6,7
KI Simmonds,6.123333333,10.66666667,2
KIT Phillip,0,0,1
KJ Abbott,7.84,21.71666667,1
KJ Coetzer,3.77625,3.875,9
KJ Cottoy,8.05,5,1
KJ Dean,7.85,21,1
KJ Dudgeon,7.765,12.8,1
KJ McClure,0,0,1
KJ O'Brien,7.51,22.3,9
KJ Rakesh,4.186,6.18,5
KJ Skewes,14,0,1
KK Acharjee,0,0,0
KK Cooper,7.27125,14.9875,1
KK Jennings,7.58,21.93333333,8
KK Leokaoke,8.72,11,8
KK Nair,6.79,3,1
KK Peters,8.155,25.25,5
KK Seth,8.44,18,1
KK Springer,5.45,11,1
KKMR Perera,9.5,12,8
KL Rahul,0,0,5
KL Rukmal,8.64,41,9
KL Sauramba,0,0,9
KL Sinclair,0,0,0
KL Tucker,0,0,0
KLSL Dias,6.74,8.35,5
KLVD Wijeratne,0,0,2
KM Dabengwa,7.872857143,13.64285714,5
KM Eversley,0,0,7
KM Jadhav,1.428571429,0,1
KM Jarvis,10.17666667,22.35,1
KM Li,6.66,36,5
KM Patel,11.31,24,1
KM Sanjeev,14,0,7
KM Shaikh,3.83,9,2
KM Thakor,6.66,13,1
KM Vardhan,1.45,9.6,5
KM Waingankar,8.753333333,8.666666667,5
KMC Bandara,10.10666667,10.83333333,2
KMDN Kulasekara,7.217777778,20.32222222,1
KMM de Silva,5.47,14.5,9
KN Casimir,0,0,5
KN Saikia,0,0,3
KNA Bandara,10,0,8
KO Meth,6.513333333,19.83333333,1
KO Otieno,0,0,1
KO Rafferty,10.16666667,4,5
KO Walters,7.5,36,8
KO Wernars,15.25,6,0
KOA Powell,0,0,9
KOK Williams,8.575,7.25,1
KP Appanna,8.4,21.72,1
KP Bhikane,8.19,27,1
KP Gajasinghe,7.306666667,17.56666667,2
KP Oscar,16,0,1
KP Pietersen,5.755555556,6.133333333,1
KP Wadia,0,0,9
KPA Perera,0,0,8
KPCM Peiris,8.61,14.5125,1
KPNM Karunanayake,2.44,1.5,1
KPSP Karunanayake,7.192857143,20.95714286,1
KPWM Priyadarshana,0,0,0
KR Adhav,7.105,23.5,3
KR Andrew,0,0,8
KR Brown,0,0,4
KR Hooda,6.5075,27.8,1
KR Kapoor,0,0,2
KR Kishun,5.856666667,10.5,9
KR Kondo,0,0,1
KR Mahajan,8,18,7
KR Makvana,6.918333333,22.5,2
KR Mannikam,5.75,15,5
KR Mayers,5.948,30.6,8
KR McClean,7.006666667,29.66666667,0
KR Patterson,0,0,1
KR Smith,8.5,3,8
KR Smuts,7.793333333,10.11666667,1
KR Sreejith,6.4,9,1
KR Sreekanth,0,0,2
Kranthi Kumar,6.83,36,1
KRMD Kaluarachchi,5.71,14,2
KRNU Perera,6.465,9.5,1
KRP Silva,5.37,9.6,1
KRS Hansen,10.73,26,5
KS Bharat,0,0,1
KS Das,9.5,48,1
KS Jeffers,0,0,1
KS Leverock,9.455,30.5,7
KS Lokuarachchi,7.522,17.68,0
KS Naqvi,0,0,1
KS Sahabuddin,6.79,47,7
KS Shahabuddin,7.64,21,1
KS Velani,0,0,9
KS Williamson,7.337142857,17.2,5
Kshitiz Sharma,4.57,7,5
KSS Muhuri,0,0,7
KT Kasuza,2,0,2
KTGD Prasad,10.506,17.1,8
KTGT de Silva,10.75,12,9
KTH Ratnayake,7.5,24,1
KU Bakhale,0,0,1
Kuldeep Sharma,5.826666667,20.43333333,1
Kuldeep Yadav,7.47,13.36666667,1
Kurshid Anwar,6,0,1
KV Sasikanth,7.03,28.6,1
KV Sharma,7.35625,20.8125,1
KVA Adikari,2.5,12,0
KVN Nirmal,0,0,1
KW Eccles,12.5,0,1
KW Hogg,10.1475,13.175,1
KW Richardson,8.535714286,17.37142857,5
KW Sekhukhune,0,0,9
KY de Silva,0.8,1.2,1
KYG Ottley,6.65,19,1
KZ Sereo,9,0,1
L Abeyratne,0,0,1
L Ablish,6.75,12.2,2
L Balaji,7.894285714,17.64285714,7
L Delport,6.75,0,5
L di Giglio,8.5,0,5
L Evans,7.77,18,1
L Gregory,8.212,19.4,1
L Humphrey,6.76,19.5,7
L Klazinga,7.77,29.18,2
L Klusener,8.135,23,0
L Lawrence,0,0,1
L Louwrens,0,0,1
L Manzini,4.5,4,2
L Mbane,7.376,20.44,1
L Meyer,8.258,19.66,8
L Mokoena,8.5,0,1
L Ngidi,6.975,23.75,2
L Nou,6.5,60,9
L Rodolo,7.733333333,11.16666667,1
L Ronchi,0,0,1
L Sematimba,0,0,7
L Senokwane,9.28,17.6,9
L Sharma,0,0,7
L Siaka,0,0,8
L Suryaprakash,0,0,1
L Tucker,0,0,5
L van Wyk,4.904,9.6,1
L Vincent,2.228,0,8
L Wood,11,0,1
LA Carseldine,3.35,4.5,1
LA Dawson,7.774444444,16.07777778,5
LA Doran,7.1975,33.25,5
LA Garg,7.61,21,1
LA Pomersbach,0,0,5
LA Procter,4.595,7.25,5
LA Ritchie,13.87,0,2
LA Roelfse,6,24,1
LA Weragala,0,0,2
LAC Ruwansiri,8.943333333,19.4,5
Lakhan Singh,9.5,8,8
Lal Kumar,9.5,19.85714286,2
LAS Sebastien,8.998571429,19.72857143,5
Lazarus Mokoena,10.57,14,5
LB Williams,6.715,15.65,1
LC Ngoepe,5.333333333,0,0
LC Norwell,9.515,26.275,5
LC Parker,0,0,1
LC Terblanche,7.6,30,1
LD Bhati,5.5,0,2
LD Chandimal,0,0,8
LD Madushanka,7.545,24.8,1
LD McManus,0,0,0
LD Samuel,6.75,24,1
LD Sutton,0,0,7
LE Bosman,1.5,0,5
LE Plunkett,7.684444444,27.16666667,5
LEK Edirisinghe,1.83,9,7
LF Melville,8.25,24,5
LH Ferguson,8.06,48.5,1
LHD Dilhara,7.868888889,20.4,8
LI Meriwala,7.323333333,37.33333333,1
LI Vaaltyn,6.08,25.175,9
Liton Das,0,0,9
LJ Brown,0,0,8
LJ Carter,0,0,2
LJ Cush,5.89,13.1,5
LJ Evans,3.166666667,1.666666667,9
LJ Fletcher,7.711428571,24.5,1
LJ Goddard,0,0,5
LJ Hatchett,13.635,7.55,5
LJ Hill,0,0,5
LJ Hodgson,9.83,18,5
LJ Kgamadi,0,0,5
LJ Kgoatle,0,0,5
LJ Vivian,0,0,0
LJ Volkwyn,7.0525,13.5,5
LJ Woodcock,7.80875,18.25,5
LJ Wright,6.651111111,21.96666667,1
LJP Gunaratne,5.446666667,16.16666667,1
LK Fransisco,0,0,1
LL Babb,10.2,5,2
LL Lwana,4.2,30,7
LL Madushanka,11.57,0,8
LL Mnyanda,6.488333333,18.93333333,5
LL Samal,6.958333333,17.5,5
LL Tsotsobe,6.94,28.1125,8
LLL Sesele,2.776666667,6,7
LM Burtt,9.21,30,6
LM Daggett,7.498,27.52,1
LM Davis,0,0,1
LM Jongwe,8.86,24.4,8
LM Reece,10.83,18,5
LM Zuma,7.75,12,7
LMG Masekela,5.946666667,19.86666667,8
LMP Simmons,8.858888889,19.75555556,1
LN Joseph,8.12,11.5,7
LN Mosena,0,0,2
LN Oluoch,10.0625,14.075,1
LN Onyango,8.14,16.8,9
LOB Cann,0,0,7
LOD James,0,0,1
LP van der Westhuizen,6.305,16.05,1
LPC Silva,2.333333333,0,2
LR Butterworth,7.3575,13.25,7
LR Johnson,0,0,5
LR Krishantha,7.63,11,1
LR Richardson,0,0,1
LR Shukla,6.89125,22.1625,5
LR Walters,0,0,1
LRPL Taylor,4.584444444,8.555555556,1
LS Baker,7.206,19.62,2
LS Livingstone,2.25,6,0
LT Gumunyu-Manatsa,4.57,14.5,8
LT Mdashe,8.5,20,1
LU Igalagamage,0,0,9
Luqman Butt,8,0,9
LV van Beek,9.738,14.32,7
