CA Dry,2.666666667,61.11
CA Ingram,27.37375,130.43375
CA Lewis,0,0
CA Lynn,26.64714286,128.9671429
CA Morris,10.6875,110.9925
CA Philipson,22.1875,111.6425
CA Pujara,25,99.41142857
CA Rose,2.2,34.666
CA Soper,0,76.19
CA Thyssen,15.31833333,130.06
CA Williams,0,200
CA Young,0,25
CAH Barron,7.5,32.605
CAH Stevenson,0,0
CAJ Meschede,13.11666667,116.2183333
CAJ Morris,1,66.66666667
CAK Rajitha,3,60.71
CAK Walton,20.55571429,102.8785714
CAM Madusanka,0,100
Carl Cachopa,30.73333333,122.8766667
CB Bailey,0,0
CB Cooke,24.215,142.2266667
CB Hampson,7,63.63
CB Keegan,5.355,90.77
CB Mpofu,8.875,82.1525
CC Alexander,31,114.81
CC Benham,12.14,87.08666667
CC Charlery,6,30
CC Lewis,2,50
CC Young,0,0
CD Barnwell,18.6325,114.4375
CD Cannonier,3,42.85
CD Collymore,4,66.66
CD Crowe,9,112.5
CD Cumming,27.468,127.914
CD de Lange,4.833333333,61.66666667
CD Fletcher,19.685,110.39
CD Hartley,18.7125,96.08125
CD Hopkinson,13.66,107.89
CD Kumarasinghe,12,85.71
CD McMillan,17.33,119.54
CD Nash,25.79,122.3211111
CD Roberts,0,114.28
CD Wallace,21.125,129.5675
CD Whelan,1.166666667,60.95
CD Wright,30.66,90.19
CDJ Dent,19.48833333,109.0416667
CE McConchie,1.886666667,47.22
CE Shreck,7,73.075
CEW Silverwood,25,83.33
CF Hughes,18.07375,107.19375
CF Jackson,3,75
CF Schoeman,21.5,85.23666667
CF Snyman,1.75,26.92
CFK van Wyk,21.8375,110.91125
CG Bosch,4,199.995
CG Burnett,0,0
CG Greenidge,0,0
CG Khurana,16.08,103.425
CG Taylor,19.465,119.4
CG Wijesinghe,22.66666667,97.27333333
CG Williams,22.17333333,122.2933333
CH Gayle,41.42777778,144.6544444
CH Morris,21.13333333,143.635
CH Raubenheimer,0,25.64
Chetan Sharma,25.54,78.16
CI Akello,0,50
CJ Adams,23.66,114.51
CJ Alexander,5.0625,55.38875
CJ Anderson,20.025,143.0125
CJ August,0.5,31.73
CJ Bodenstein,15,98.36
CJ Borgas,16.86571429,120.1828571
CJ Botma,3,35.29
CJ Bowes,20.5375,72.545
CJ Boyce,8.3,83.05
